index,date,text,text_token,words
9214,2020-04-28 00:20:23+00:00,@danilbc_ cada mensagem q eu lia era uma gargalhada KKKKKK animaram minha quarentena,"['cada', 'mensagem', 'q', 'lia', 'gargalhada', 'kkk', 'animaram', 'quarentena']",cada mensagem q lia gargalhada kkk animaram quarentena
9218,2020-04-28 00:20:23+00:00,RT @brsemcomunas: Este Guilherme Fiuza e sensacional!!!  #DerreteMBL  Moro e um Judas!! #FechadoComBolsonaro,"['guilherme', 'fiuza', 'sensacional', 'derretembl', 'moro', 'judas', 'fechadocombolsonaro']",guilherme fiuza sensacional derretembl moro judas fechadocombolsonaro
9219,2020-04-28 00:20:23+00:00,Era p gente ter ficado antes dessa bst de quarentena  q vacilo,"['p', 'gente', 'ter', 'ficado', 'antes', 'dessa', 'bst', 'quarentena', 'q', 'vacilo']",p gente ter ficado antes dessa bst quarentena q vacilo
9220,2020-04-28 00:20:23+00:00,alguem pode por gentileza me dar uma boa noticia ou falar alguma coisa legal que eu to comecando a surtar com a quarentena obrigada,"['alguem', 'pode', 'gentileza', 'dar', 'boa', 'noticia', 'falar', 'alguma', 'coisa', 'legal', 'to', 'comecando', 'surtar', 'quarentena', 'obrigada']",alguem pode gentileza dar boa noticia falar alguma coisa legal to comecando surtar quarentena obrigada
9221,2020-04-28 00:20:24+00:00,@g1 Ou seja  isolamento vertical. Como era para ser.,"['isolamento', 'vertical', 'ser']",isolamento vertical ser
9222,2020-04-28 00:20:24+00:00,quarentena dia so Deus sabe qual: chorei assistindo Fairy tail,"['quarentena', 'dia', 'so', 'deus', 'sabe', 'chorei', 'assistindo', 'fairy', 'tail']",quarentena dia so deus sabe chorei assistindo fairy tail
9224,2020-04-28 00:20:25+00:00,Acabei de ver no facebook a postagem da menina que perdeu os pais por conta do coronavirus  e ainda tem gente com a... https://t.co/fUwxGKtnXr,"['acabei', 'ver', 'facebook', 'postagem', 'menina', 'perdeu', 'pais', 'conta', 'coronavirus', 'ainda', 'gente', '...']",acabei ver facebook postagem menina perdeu pais conta coronavirus ainda gente ...
9225,2020-04-28 00:20:25+00:00,@JuliaAleixo_ boto fe amiga  essa quarentena traz umas nostalgias estranhas  to nessa tbm,"['boto', 'fe', 'amiga', 'quarentena', 'traz', 'umas', 'nostalgias', 'estranhas', 'to', 'nessa', 'tbm']",boto fe amiga quarentena traz umas nostalgias estranhas to nessa tbm
9226,2020-04-28 00:20:25+00:00,RT @brendadib77: eu sempre fui muito pensativa mas essa quarentena ta me deixando mais pensativa ainda  to batendo mais neorose com as cois...,"['sempre', 'pensativa', 'quarentena', 'ta', 'deixando', 'pensativa', 'ainda', 'to', 'batendo', 'neorose', 'cois', '...']",sempre pensativa quarentena ta deixando pensativa ainda to batendo neorose cois ...
9229,2020-04-28 00:20:25+00:00,Mano eu to surtando real nessa quarentena  todo dia eu to chorando por comida serio  eu como de tudo porem sempre e... https://t.co/aOjdiOiF5G,"['mano', 'to', 'surtando', 'real', 'nessa', 'quarentena', 'todo', 'dia', 'to', 'chorando', 'comida', 'serio', 'tudo', 'porem', 'sempre', '...']",mano to surtando real nessa quarentena todo dia to chorando comida serio tudo porem sempre ...
9230,2020-04-28 00:20:25+00:00,RT @anaaarnaud: a luana vei ,"['luana', 'vei']",luana vei
9231,2020-04-28 00:20:25+00:00,@ronaldocaiado E o comercio sr governador que ja dispensou milhares de funcionarios devido as portas estarem fechad... https://t.co/XPZ9PMSpos,"['comercio', 'sr', 'governador', 'ja', 'dispensou', 'milhares', 'funcionarios', 'devido', 'portas', 'estarem', 'fechad', '...']",comercio sr governador ja dispensou milhares funcionarios devido portas estarem fechad ...
9232,2020-04-28 00:20:25+00:00,Essa quarentena so ta me fazendo comer a todo momento e beber todo santo dia meu deus kkkkk,"['quarentena', 'so', 'ta', 'fazendo', 'comer', 'todo', 'momento', 'beber', 'todo', 'santo', 'dia', 'deus', 'kkk']",quarentena so ta fazendo comer todo momento beber todo santo dia deus kkk
9233,2020-04-28 00:20:25+00:00,@luizzoccaa mas a primeira coisa q eu quero fazer quando acabar a quarentena e ir na psicologa da minha prima quem... https://t.co/vhPlMmolbp,"['primeira', 'coisa', 'q', 'quero', 'fazer', 'acabar', 'quarentena', 'ir', 'psicologa', 'prima', '...']",primeira coisa q quero fazer acabar quarentena ir psicologa prima ...
9234,2020-04-28 00:20:26+00:00,So quem tem uma pessoa com problema de depressao ao seu lado sabe que nao se tem paz um dia sequer  a preocupacao t... https://t.co/rlb6NdxWgB,"['so', 'pessoa', 'problema', 'depressao', 'lado', 'sabe', 'nao', 'paz', 'dia', 'sequer', 'preocupacao', 't', '...']",so pessoa problema depressao lado sabe nao paz dia sequer preocupacao t ...
9236,2020-04-28 00:20:26+00:00,Desde quando a quarentena comecou eu nao parei de estudar 1 dia  agora com o EAD vai ser mais intenso,"['desde', 'quarentena', 'comecou', 'nao', 'parei', 'estudar', '1', 'dia', 'agora', 'ead', 'vai', 'ser', 'intenso']",desde quarentena comecou nao parei estudar 1 dia agora ead vai ser intenso
9237,2020-04-28 00:20:26+00:00,Cantoras que nem estao sentindo a quarentena pois vivem de quarentena:   - Marisa Monte  - Maria Bethania  - Simone... https://t.co/LjBriqM4f7,"['cantoras', 'estao', 'sentindo', 'quarentena', 'pois', 'vivem', 'quarentena', 'marisa', 'monte', 'maria', 'bethania', 'simone', '...']",cantoras estao sentindo quarentena pois vivem quarentena marisa monte maria bethania simone ...
9238,2020-04-28 00:20:26+00:00,RT @laurinhw: minha quarentena,['quarentena'],quarentena
9239,2020-04-28 00:20:26+00:00,RT @ricardencia: Se a thelma nao levar hoje ja pode acabar com o isolamento no brasil vcs ja estao mortos por dentro mesmo,"['thelma', 'nao', 'levar', 'hoje', 'ja', 'pode', 'acabar', 'isolamento', 'brasil', 'vcs', 'ja', 'estao', 'mortos', 'dentro']",thelma nao levar hoje ja pode acabar isolamento brasil vcs ja estao mortos dentro
9240,2020-04-28 00:20:26+00:00,eu ja to tipo pesquisando no Google como fazer um piercing em casa  a quarentena tem que acabar,"['ja', 'to', 'tipo', 'pesquisando', 'google', 'fazer', 'piercing', 'casa', 'quarentena', 'acabar']",ja to tipo pesquisando google fazer piercing casa quarentena acabar
9241,2020-04-28 00:20:26+00:00,@Yoocsh18 @Gossipboylm @TelemaniacosTV Ta vindo comentar  ta chorando sim  vai votar na Macu e para de encher o sac... https://t.co/FiRvHCi5lC,"['ta', 'vindo', 'comentar', 'ta', 'chorando', 'sim', 'vai', 'votar', 'macu', 'encher', 'sac', '...']",ta vindo comentar ta chorando sim vai votar macu encher sac ...
9242,2020-04-28 00:20:26+00:00,RT @uchoaizabelaa: a quarentena esta fazendo com q as pessoas confessem que fariam com o Celso Portiolli kkkkkkkkkk (eu tbm),"['quarentena', 'fazendo', 'q', 'pessoas', 'confessem', 'fariam', 'celso', 'portiolli', 'kkk', 'tbm']",quarentena fazendo q pessoas confessem fariam celso portiolli kkk tbm
9243,2020-04-28 00:20:26+00:00,Dia x da quarentena: a pele morta do meu calcanhar ta me irritando e eu passei o dia de hoje todo lixando o pe,"['dia', 'x', 'quarentena', 'pele', 'morta', 'calcanhar', 'ta', 'irritando', 'passei', 'dia', 'hoje', 'todo', 'lixando', 'pe']",dia x quarentena pele morta calcanhar ta irritando passei dia hoje todo lixando pe
9245,2020-04-28 00:20:27+00:00,RT @mari_negreli: dia 327 de quarentena: https://t.co/zn2TrYoP0w,"['dia', '327', 'quarentena']",dia 327 quarentena
9246,2020-04-28 00:20:27+00:00,Tirei 70% irritado! O auge da falta do que fazer https://t.co/XYH4W5dVqK,"['tirei', '70', 'irritado', 'auge', 'falta', 'fazer']",tirei 70 irritado auge falta fazer
9248,2020-04-28 00:20:27+00:00,vou comecar a fazer 50 agachamentos por dia nessa quarentena p ver se fico gostosa ,"['vou', 'comecar', 'fazer', '50', 'agachamentos', 'dia', 'nessa', 'quarentena', 'p', 'ver', 'fico', 'gostosa']",vou comecar fazer 50 agachamentos dia nessa quarentena p ver fico gostosa
9249,2020-04-28 00:20:28+00:00,estar de quarentena em casa me lembra o quanto eu nao gosto de estar aqui pq quando minha mae e meu padrasto estao... https://t.co/7pN9W3FdMi,"['estar', 'quarentena', 'casa', 'lembra', 'quanto', 'nao', 'gosto', 'estar', 'aqui', 'pq', 'mae', 'padrasto', 'estao', '...']",estar quarentena casa lembra quanto nao gosto estar aqui pq mae padrasto estao ...
9250,2020-04-28 00:20:28+00:00,so queria dizer que essa quarentena ta literalmente destruindo minha familia,"['so', 'queria', 'dizer', 'quarentena', 'ta', 'literalmente', 'destruindo', 'familia']",so queria dizer quarentena ta literalmente destruindo familia
9251,2020-04-28 00:20:28+00:00,RT @verneverneverne: Nossa gente  eu nao sei com voces mas essa quarentena anda me deixando MUITO emotivo. M U I T O,"['gente', 'nao', 'sei', 'voces', 'quarentena', 'anda', 'deixando', 'emotivo', 'm', 'u', 'i', 't']",gente nao sei voces quarentena anda deixando emotivo m u i t
9252,2020-04-28 00:20:28+00:00,@LuanGomes000 Nao compactuo com esse cancelamento voraz  longe disso! Mas o ponto e: o mundo inteiro segue em isola... https://t.co/kQ2rUJ3oWx,"['nao', 'compactuo', 'cancelamento', 'voraz', 'longe', 'disso', 'ponto', 'mundo', 'inteiro', 'segue', 'isola', '...']",nao compactuo cancelamento voraz longe disso ponto mundo inteiro segue isola ...
9253,2020-04-28 00:20:28+00:00,O pronto socorro que passou na reportagem do JN fica no Butanta. A Cohab onde nasci e cresci fica a 8km de la. Pass... https://t.co/ljOXDPCRGn,"['pronto', 'socorro', 'passou', 'reportagem', 'jn', 'fica', 'butanta', 'cohab', 'onde', 'nasci', 'cresci', 'fica', '8km', 'la', 'pass', '...']",pronto socorro passou reportagem jn fica butanta cohab onde nasci cresci fica 8km la pass ...
9255,2020-04-28 00:20:28+00:00,"RT @danny53_: ""quarentena acabou  ja podem voltar a sair normalmente"" https://t.co/wvaE27Sz9A","['quarentena', 'acabou', 'ja', 'podem', 'voltar', 'sair', 'normalmente']",quarentena acabou ja podem voltar sair normalmente
9256,2020-04-28 00:20:28+00:00,ate o fim da quarentena meu cabelo ficara laranja who cares,"['ate', 'fim', 'quarentena', 'cabelo', 'ficara', 'laranja', 'who', 'cares']",ate fim quarentena cabelo ficara laranja who cares
9257,2020-04-28 00:20:28+00:00,RT @avicentt_: esse ano ainda cumpro minhas metas  nao tem quarentena certa,"['ano', 'ainda', 'cumpro', 'metas', 'nao', 'quarentena', 'certa']",ano ainda cumpro metas nao quarentena certa
9259,2020-04-28 00:20:28+00:00,Se o Nicolas nao ganhar uma BDA ate o fim da quarentena nao ganha nunca mais #bdanabala,"['nicolas', 'nao', 'ganhar', 'bda', 'ate', 'fim', 'quarentena', 'nao', 'ganha', 'nunca', 'bdanabala']",nicolas nao ganhar bda ate fim quarentena nao ganha nunca bdanabala
9261,2020-04-28 00:20:29+00:00,eu achava q eu era idiota ate ver as pessoas postando q tao fazendo resenha nessa quarentena,"['achava', 'q', 'idiota', 'ate', 'ver', 'pessoas', 'postando', 'q', 'tao', 'fazendo', 'resenha', 'nessa', 'quarentena']",achava q idiota ate ver pessoas postando q tao fazendo resenha nessa quarentena
9263,2020-04-28 00:20:29+00:00,@ttvzeiro @mareaIitys acho que ja terminou mo  nunca mais postou nada junto e eles tavam de quarentena na msm casa,"['acho', 'ja', 'terminou', 'mo', 'nunca', 'postou', 'nada', 'junto', 'tavam', 'quarentena', 'msm', 'casa']",acho ja terminou mo nunca postou nada junto tavam quarentena msm casa
9265,2020-04-28 00:20:29+00:00,Nessa quarentena descobri que demoro 10h pra ver um filme de 1h e meia,"['nessa', 'quarentena', 'descobri', 'demoro', '10h', 'pra', 'ver', 'filme', '1h', 'meia']",nessa quarentena descobri demoro 10h pra ver filme 1h meia
9266,2020-04-28 00:20:29+00:00,Resumo mais resumido da minha quarentena:  Me falta sono  Me sobra fome,"['resumo', 'resumido', 'quarentena', 'falta', 'sono', 'sobra', 'fome']",resumo resumido quarentena falta sono sobra fome
9267,2020-04-28 00:20:29+00:00,Quarentena ta jogando a bateria do meu celular pro espaco,"['quarentena', 'ta', 'jogando', 'bateria', 'celular', 'pro', 'espaco']",quarentena ta jogando bateria celular pro espaco
9269,2020-04-28 00:20:29+00:00,@Guzimcastro kkkkkk quarentena e quarentena  vale pra geral,"['kkk', 'quarentena', 'quarentena', 'vale', 'pra', 'geral']",kkk quarentena quarentena vale pra geral
9273,2020-04-28 00:20:30+00:00,Ja to indo pra sexta semana d quarentena e nao tenho mais nocao d tempo,"['ja', 'to', 'indo', 'pra', 'sexta', 'semana', 'd', 'quarentena', 'nao', 'nocao', 'd', 'tempo']",ja to indo pra sexta semana d quarentena nao nocao d tempo
9276,2020-04-28 00:20:30+00:00,RT @aogomess: quarentena acabar eu indo p praia:,"['quarentena', 'acabar', 'indo', 'p', 'praia']",quarentena acabar indo p praia
9277,2020-04-28 00:20:30+00:00,@TaynaraaMartins Quarentena bebe ,"['quarentena', 'bebe']",quarentena bebe
9278,2020-04-28 00:20:31+00:00,RT @brunagogomes_: bem que meu cabelo poderia crescer tipo uns 30cm nessa quarentena,"['bem', 'cabelo', 'poderia', 'crescer', 'tipo', 'uns', '30cm', 'nessa', 'quarentena']",bem cabelo poderia crescer tipo uns 30cm nessa quarentena
9280,2020-04-28 00:20:31+00:00,Na vida  eu sou a Bruna kkkkk,"['vida', 'bruna', 'kkk']",vida bruna kkk
9282,2020-04-28 00:20:31+00:00,Quarentena fez eu voltar a praticar violao e da um orgulhinho ver os calos nos dedos aparecendo  vontade de sair mostrando pra todo mundo,"['quarentena', 'fez', 'voltar', 'praticar', 'violao', 'orgulhinho', 'ver', 'calos', 'dedos', 'aparecendo', 'vontade', 'sair', 'mostrando', 'pra', 'todo', 'mundo']",quarentena fez voltar praticar violao orgulhinho ver calos dedos aparecendo vontade sair mostrando pra todo mundo
9286,2020-04-28 00:20:32+00:00,caraca monte de numero  nao vou fazer conta  to de quarentena ,"['caraca', 'monte', 'numero', 'nao', 'vou', 'fazer', 'conta', 'to', 'quarentena']",caraca monte numero nao vou fazer conta to quarentena
9287,2020-04-28 00:20:32+00:00,#brasileiraaocsgo fazendo minha quarentena mais feliz  Xrm e guizao SAO MOOONTROS  #goDetona https://t.co/HUEssxNO8i,"['brasileiraaocsgo', 'fazendo', 'quarentena', 'feliz', 'xrm', 'guizao', 'sao', 'mooontros', 'godetona']",brasileiraaocsgo fazendo quarentena feliz xrm guizao sao mooontros godetona
9288,2020-04-28 00:20:32+00:00,to quase mandando mensagem pra aquela garota pra gente marcar de foder dps da quarentena...carencia q chama ne,"['to', 'quase', 'mandando', 'mensagem', 'pra', 'garota', 'pra', 'gente', 'marcar', 'foder', 'dps', 'quarentena', '...', 'carencia', 'q', 'chama', 'ne']",to quase mandando mensagem pra garota pra gente marcar foder dps quarentena ... carencia q chama ne
9290,2020-04-28 00:20:33+00:00,RT @sterfexx: Eu no ultimo dia da quarentena #bomdia #BBB20 https://t.co/DsgSJAbICz,"['ultimo', 'dia', 'quarentena', 'bomdia', 'bbb', '20']",ultimo dia quarentena bomdia bbb 20
9291,2020-04-28 00:20:33+00:00,RT @camiilalopesz: Quarentena dia ???? Fiz franjinha ou um erro ainda nao sei https://t.co/DvnfbZ9sBg,"['quarentena', 'dia', 'fiz', 'franjinha', 'erro', 'ainda', 'nao', 'sei']",quarentena dia fiz franjinha erro ainda nao sei
9292,2020-04-28 00:20:33+00:00,RT @youvante: eu nunca perdi tanta live na minha vida igual eu to perdendo nessa quarentena  e uma atras da outra  meu pai do ceu KKKKKKKKK...,"['nunca', 'perdi', 'tanta', 'live', 'vida', 'igual', 'to', 'perdendo', 'nessa', 'quarentena', 'atras', 'outra', 'pai', 'ceu', 'kkk', '...']",nunca perdi tanta live vida igual to perdendo nessa quarentena atras outra pai ceu kkk ...
9294,2020-04-28 00:20:33+00:00,@tuitera110 @alvxaro colega isso ne loucura de quarentena nao hein,"['colega', 'ne', 'loucura', 'quarentena', 'nao', 'hein']",colega ne loucura quarentena nao hein
9295,2020-04-28 00:20:33+00:00,RT @mariliaaamota: efeito da quarentena  me rendi dnv  https://t.co/1CzGfzTLtw,"['efeito', 'quarentena', 'rendi', 'dnv']",efeito quarentena rendi dnv
9296,2020-04-28 00:20:34+00:00,Pior que aqui no RJ e igualzinho!!! Se voces soubessem com o que as pessoas estao mais preocupadas do que com o iso... https://t.co/JYxWIciqva,"['pior', 'aqui', 'rj', 'igualzinho', 'voces', 'soubessem', 'pessoas', 'estao', 'preocupadas', 'iso', '...']",pior aqui rj igualzinho voces soubessem pessoas estao preocupadas iso ...
9297,2020-04-28 00:20:34+00:00,desejo imediato: um namoradinho emo pra ficar juntinho comigo na quarentena  ouvindo american hi-fi  tomando uma brejinha e fumando de boa,"['desejo', 'imediato', 'namoradinho', 'emo', 'pra', 'ficar', 'juntinho', 'comigo', 'quarentena', 'ouvindo', 'american', 'hi-fi', 'tomando', 'brejinha', 'fumando', 'boa']",desejo imediato namoradinho emo pra ficar juntinho comigo quarentena ouvindo american hi-fi tomando brejinha fumando boa
9300,2020-04-28 00:20:34+00:00,@maidecosimo Essa chama vivera acessa durante a quarentena,"['chama', 'vivera', 'acessa', 'durante', 'quarentena']",chama vivera acessa durante quarentena
9301,2020-04-28 00:20:35+00:00,AAAAAAAA eu preciso fazer unha  sobrancelha  cortar o cabelo...essa quarentena tem q acabar logooooo,"['aaa', 'preciso', 'fazer', 'unha', 'sobrancelha', 'cortar', 'cabelo', '...', 'quarentena', 'q', 'acabar', 'logooo']",aaa preciso fazer unha sobrancelha cortar cabelo ... quarentena q acabar logooo
9302,2020-04-28 00:20:34+00:00,Apos desrespeitar quarentena e ser criticada  Gabriela Pugliesi desativa Instagram - https://t.co/hArT0Sjsgw https://t.co/q9xteVheRq,"['apos', 'desrespeitar', 'quarentena', 'ser', 'criticada', 'gabriela', 'pugliesi', 'desativa', 'instagram']",apos desrespeitar quarentena ser criticada gabriela pugliesi desativa instagram
9305,2020-04-28 00:20:35+00:00,Se eu ainda tiver biru no final dessa quarentena  vai ser milagre!,"['ainda', 'biru', 'final', 'dessa', 'quarentena', 'vai', 'ser', 'milagre']",ainda biru final dessa quarentena vai ser milagre
9307,2020-04-28 00:20:35+00:00,RT @oironyoliveira: eu quando a quarentena acabar. https://t.co/QaY8zBwGqC,"['quarentena', 'acabar']",quarentena acabar
9309,2020-04-28 00:20:36+00:00,A real e que a maioria das pessoas so vai respeitar a quarentena quando ter algum ente querido com coronavirus,"['real', 'maioria', 'pessoas', 'so', 'vai', 'respeitar', 'quarentena', 'ter', 'algum', 'ente', 'querido', 'coronavirus']",real maioria pessoas so vai respeitar quarentena ter algum ente querido coronavirus
9310,2020-04-28 00:20:36+00:00,@marcelamcgowan A gente vai perder o maior entretenimento/ alienacao pra enfrentar a quarentena,"['gente', 'vai', 'perder', 'maior', 'entretenimento', 'alienacao', 'pra', 'enfrentar', 'quarentena']",gente vai perder maior entretenimento alienacao pra enfrentar quarentena
9314,2020-04-28 00:20:36+00:00,Depois da quarentena eu vou continuar como se tivesse na quarentena. A diferenca e que vou pro cinema,"['quarentena', 'vou', 'continuar', 'quarentena', 'diferenca', 'vou', 'pro', 'cinema']",quarentena vou continuar quarentena diferenca vou pro cinema
9315,2020-04-28 00:20:37+00:00,Mentirosa. Tem a quarentena  onde quem sai fica com todas as vantagens ate poder trabalhar fora do governo.... https://t.co/EO9bC2Xpnc,"['mentirosa', 'quarentena', 'onde', 'sai', 'fica', 'todas', 'vantagens', 'ate', 'poder', 'trabalhar', 'governo', '...']",mentirosa quarentena onde sai fica todas vantagens ate poder trabalhar governo ...
9316,2020-04-28 00:20:37+00:00,RT @thaisviana: Mais um dia de isolamento. https://t.co/PIKRipAuTb,"['dia', 'isolamento']",dia isolamento
9320,2020-04-28 00:20:38+00:00,RT @loregolarte_: a pessoa claramente ta furando a quarentena e ainda quer ficar postando stories???? cara eu to me sentindo muito otaria e...,"['pessoa', 'claramente', 'ta', 'furando', 'quarentena', 'ainda', 'quer', 'ficar', 'postando', 'stories', 'cara', 'to', 'sentindo', 'otaria', '...']",pessoa claramente ta furando quarentena ainda quer ficar postando stories cara to sentindo otaria ...
9322,2020-04-28 00:20:38+00:00,@anapassilva amiga simmm. entao fechou  quando a gente sair dessa quarentena bora realizar isso. eu vou cobrar ein?,"['amiga', 'simmm', 'entao', 'fechou', 'gente', 'sair', 'dessa', 'quarentena', 'bora', 'realizar', 'vou', 'cobrar', 'ein']",amiga simmm entao fechou gente sair dessa quarentena bora realizar vou cobrar ein
9324,2020-04-28 00:20:38+00:00,E vai eu sair nessa quarentena so pra ir pra casa de Livia comer empadao que a mae dela fez pra mim...,"['vai', 'sair', 'nessa', 'quarentena', 'so', 'pra', 'ir', 'pra', 'casa', 'livia', 'comer', 'empadao', 'mae', 'fez', 'pra', 'mim', '...']",vai sair nessa quarentena so pra ir pra casa livia comer empadao mae fez pra mim ...
9325,2020-04-28 00:20:38+00:00,O garoto me chamou pra sair mas eu to respeitando o isolamento social ,"['garoto', 'chamou', 'pra', 'sair', 'to', 'respeitando', 'isolamento', 'social']",garoto chamou pra sair to respeitando isolamento social
9326,2020-04-28 00:20:38+00:00,RT @mateosproensa: primeiro role pos quarentena quero ficar exatamente assim https://t.co/fRtXcdwFt9,"['primeiro', 'role', 'pos', 'quarentena', 'quero', 'ficar', 'exatamente', 'assim']",primeiro role pos quarentena quero ficar exatamente assim
9328,2020-04-28 00:20:38+00:00,RT @DavillaAlvess22: Burgues safado  bebe mais que carro velho [?],"['burgues', 'safado', 'bebe', 'carro', 'velho']",burgues safado bebe carro velho
9329,2020-04-28 00:20:39+00:00,RT @DonaLuciaHexa: SO PRA NAO PERDER MAIS SEGUIDORES. ESPERTA D+,"['so', 'pra', 'nao', 'perder', 'seguidores', 'esperta', 'd']",so pra nao perder seguidores esperta d
9331,2020-04-28 00:20:39+00:00,RT @Alexandrebritoq: Eu depois da quarentena: https://t.co/cK2VG1skn7,['quarentena'],quarentena
9332,2020-04-28 00:20:39+00:00,E ai  torcedor tricolor  bora aproveitar a quarentena para seguir outros tricolores??   siga todos que FAV e RT... https://t.co/rdZT0sDN23,"['ai', 'torcedor', 'tricolor', 'bora', 'aproveitar', 'quarentena', 'seguir', 'outros', 'tricolores', 'siga', 'todos', 'fav', 'rt', '...']",ai torcedor tricolor bora aproveitar quarentena seguir outros tricolores siga todos fav rt ...
9336,2020-04-28 00:20:39+00:00,meu notebook sumiu de dentro da minha casa em plena quarentena onde eu to cheia de atividade  EU SO TOMO NO MEIO DO MEU CU,"['notebook', 'sumiu', 'dentro', 'casa', 'plena', 'quarentena', 'onde', 'to', 'cheia', 'atividade', 'so', 'tomo', 'meio', 'cu']",notebook sumiu dentro casa plena quarentena onde to cheia atividade so tomo meio cu
9337,2020-04-28 00:20:39+00:00,O que voce faz para tirar o stress da quarentena? Eu: https://t.co/UC5zDyncwx,"['voce', 'faz', 'tirar', 'stress', 'quarentena']",voce faz tirar stress quarentena
9339,2020-04-28 00:20:40+00:00,Para aqueles que pais que estao falando de dividir o salario dos professores com eles  porque de acordo com esses e... https://t.co/Wk2Slhx7kp,"['pais', 'estao', 'falando', 'dividir', 'salario', 'professores', 'porque', 'acordo', '...']",pais estao falando dividir salario professores porque acordo ...
9341,2020-04-28 00:20:40+00:00,RT @feverfilmsbr: #FicaEmCasa #StayHome  Nessa quarentena  fique em casa e assista aos nossos melhores videos porno    PornHub (todos os v...,"['ficaemcasa', 'stayhome', 'nessa', 'quarentena', 'fique', 'casa', 'assista', 'melhores', 'videos', 'porno', 'pornhub', 'todos', 'v', '...']",ficaemcasa stayhome nessa quarentena fique casa assista melhores videos porno pornhub todos v ...
9342,2020-04-28 00:20:40+00:00,Ela ganhou do pai dela quando foi morar em Forks  e so lavar que fica cheirosa gente kkkk,"['ganhou', 'pai', 'morar', 'forks', 'so', 'lavar', 'fica', 'cheirosa', 'gente', 'kkk']",ganhou pai morar forks so lavar fica cheirosa gente kkk
9343,2020-04-28 00:20:41+00:00,RT @anarockoficial: As pessoas estao contando quantos dias ja de quarentena. Ta doido? Eu nao. Melhor nem contar  so viver. Se for contar ...,"['pessoas', 'estao', 'contando', 'quantos', 'dias', 'ja', 'quarentena', 'ta', 'doido', 'nao', 'melhor', 'contar', 'so', 'viver', 'contar', '...']",pessoas estao contando quantos dias ja quarentena ta doido nao melhor contar so viver contar ...
9344,2020-04-28 00:20:41+00:00,biscoitando nessa quarentena. https://t.co/gsf8lNET4X,"['biscoitando', 'nessa', 'quarentena']",biscoitando nessa quarentena
9345,2020-04-28 00:20:41+00:00,Agora pronto  minha mae quer me mandar pro sitio pra eu passar o resto da quarentena la,"['agora', 'pronto', 'mae', 'quer', 'mandar', 'pro', 'sitio', 'pra', 'passar', 'resto', 'quarentena', 'la']",agora pronto mae quer mandar pro sitio pra passar resto quarentena la
9347,2020-04-28 00:20:41+00:00,@memmdesf Tbmm to cm sdd de vc  marcar alguma coisa depois dessa quarentena hahaha,"['tbmm', 'to', 'cm', 'sdd', 'vc', 'marcar', 'alguma', 'coisa', 'dessa', 'quarentena', 'hahaha']",tbmm to cm sdd vc marcar alguma coisa dessa quarentena hahaha
9348,2020-04-28 00:20:41+00:00,@riel_moreira Quando a quarentena acabar agt tem que ir pro bar na nave espacial tomar umas Brahma do sorriso e de... https://t.co/xsFd1llTyB,"['quarentena', 'acabar', 'agt', 'ir', 'pro', 'bar', 'nave', 'espacial', 'tomar', 'umas', 'brahma', 'sorriso', '...']",quarentena acabar agt ir pro bar nave espacial tomar umas brahma sorriso ...
9349,2020-04-28 00:20:42+00:00,Vou sair poliglota dessa quarentena  vai vendo,"['vou', 'sair', 'poliglota', 'dessa', 'quarentena', 'vai', 'vendo']",vou sair poliglota dessa quarentena vai vendo
9350,2020-04-28 00:20:42+00:00,queria ser mais produtiva nessa quarentena  mas eu so como e durmo ,"['queria', 'ser', 'produtiva', 'nessa', 'quarentena', 'so', 'durmo']",queria ser produtiva nessa quarentena so durmo
9352,2020-04-28 00:20:42+00:00,Nessa quarentena  aproveite para conhecer a si proprio. Ja me conheci  sou insuportavel. Kkk,"['nessa', 'quarentena', 'aproveite', 'conhecer', 'si', 'proprio', 'ja', 'conheci', 'insuportavel', 'kkk']",nessa quarentena aproveite conhecer si proprio ja conheci insuportavel kkk
9353,2020-04-28 00:20:42+00:00,RT @millysobral: hoje acaba minha quarentena. fui convocada pra voltar ao hospital depois de 45 dias em casa. hoje tambem tenho pessoas pro...,"['hoje', 'acaba', 'quarentena', 'convocada', 'pra', 'voltar', 'hospital', '45', 'dias', 'casa', 'hoje', 'tambem', 'pessoas', 'pro', '...']",hoje acaba quarentena convocada pra voltar hospital 45 dias casa hoje tambem pessoas pro ...
9354,2020-04-28 00:20:42+00:00,RT @Ju_lopes3B: quarentena: a povo da minha regiao: vou dar uma de Dora Aventureira e subir em algum lugar,"['quarentena', 'povo', 'regiao', 'vou', 'dar', 'dora', 'aventureira', 'subir', 'algum', 'lugar']",quarentena povo regiao vou dar dora aventureira subir algum lugar
9358,2020-04-28 00:20:42+00:00,@1251camila Aniversario na quarentena e meio esquisito mesmo  mas espero que pelo menos tenha sido um dia minimamente agradavel  haha,"['aniversario', 'quarentena', 'meio', 'esquisito', 'espero', 'menos', 'sido', 'dia', 'minimamente', 'agradavel', 'haha']",aniversario quarentena meio esquisito espero menos sido dia minimamente agradavel haha
