date,text
Tue Apr 28 00:18:46 +0000 2020,RT @juaopauIo: naum fiquem triste por estarem semdo inuteis na quarentena eu to desde q nasci
Tue Apr 28 00:18:46 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:18:46 +0000 2020,RT @cfhx_luisa: Burlei a quarentena  foda-se https://t.co/Rhsrp6b6AW
Tue Apr 28 00:18:46 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:18:46 +0000 2020,RT @VemBigBrother: Ta chegando a hora de dar tchau  Nao to preparado e odeio despedidas  e voces? Nem vida social poderemos ter por motivo...
Tue Apr 28 00:18:46 +0000 2020,RT @webgadinho: ja to vendo q qndo essa quarentena acabar eu vou entrar em colapso cmg msm
Tue Apr 28 00:18:47 +0000 2020,@Iuizakkj nao apoio quero q todos se matem preciso de diversao na quarentena
Tue Apr 28 00:18:47 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:18:47 +0000 2020,a partir d momento q o conteudo da pagina difama/humilha uma pessoa o intuito e s denegrir o proximo. Procurem oq f... https://t.co/k2fT68l48A
Tue Apr 28 00:18:47 +0000 2020,RT @nordeste_fala: Campanha realizada pela Prefeitura de Teresina tem repercutido nas redes sociais. Tres pessoas contra o isolamento socia...
Tue Apr 28 00:18:47 +0000 2020,RT @mmillesilva: sei la mais qual dia da quarentena KKKKKKKKKKKKKKKKKKKKKKKK assistam ate o final  https://t.co/UaV72ExtYU
Tue Apr 28 00:18:47 +0000 2020,@szankowskiclara Ae  pos quarentena vamos admirar um pordu la da mangueira  geral!
Tue Apr 28 00:18:48 +0000 2020,RT @Fedrocas: a quarentena ta acabando com meu psicologico
Tue Apr 28 00:18:48 +0000 2020,"""Nao  porque o video nao sobrevive a mais de 25 graus. Todos os paises ja pararam com isso dr lockdown. Os que fize... https://t.co/eReQ3mFOHq"
Tue Apr 28 00:18:48 +0000 2020,RT @pedradosalrj: E ficando de quarentena com seu namorado que voce entende pq a Padilha Menina matou o marido dela.
Tue Apr 28 00:18:48 +0000 2020,ihhh ja faz tempo
Tue Apr 28 00:18:48 +0000 2020,@erapraserraissa Hshsjddndj todos precisamos  quando a quarentena acabar eu vou tb
Tue Apr 28 00:18:48 +0000 2020,RT @GutoSil71414341: Quarentena que nao  acaba  to acabando  em punheta https://t.co/TiQCPp4jQU
Tue Apr 28 00:18:48 +0000 2020,Moda confortavel para ficar em casa... pecas de roupas estilo pijama em calcas e shorts soltos e molengos  tunicas... https://t.co/HCPFYlXdAD
Tue Apr 28 00:18:48 +0000 2020,RT @iurygrc: minha meta antes da quarentena era perder 5kg agr so falta 20kg
Tue Apr 28 00:18:49 +0000 2020,essa quarentena ta me deixando doidinha eu nao posso ver tesoura na minha frente q quero cortar o cabelo. acabei de cortar mais KKKKKKKKKKK
Tue Apr 28 00:18:49 +0000 2020,RT @FilosofiaMderna: Eu isolado querendo matar os arrombados que nao respeitam a quarentena https://t.co/X3OssY4tHa
Tue Apr 28 00:18:49 +0000 2020,Nao entendo como e possivel o ter menos de metade dos testes ao COVID que . Pais com  incomparavelmente  menos... https://t.co/G0RJrYV9HC
Tue Apr 28 00:18:49 +0000 2020,RT @rita_mrodrigues: quarentena: a eu: https://t.co/hjQY6sQil9
Tue Apr 28 00:18:49 +0000 2020,preciso passar uns dias com o andre e desculpa por querer sim romper o isolamento mas e por questoes PSICOLOGICAS p... https://t.co/4IBlwwQZKC
Tue Apr 28 00:18:49 +0000 2020,"RT @onepiecedadepre: ""Espero que essa quarentena nao seja tao longa""  A quarentena: https://t.co/6QlrjVfSiq"
Tue Apr 28 00:18:49 +0000 2020,Tem como salvar esse video??? Por que eu queroooo
Tue Apr 28 00:18:49 +0000 2020,Vejo as lojas na promocao e me pergunto mentalmente  quem em plena quarentena esta gastando dinheiro com roupa. #quarentena
Tue Apr 28 00:18:49 +0000 2020,RT @luisasonza: Eu nessa quarentena https://t.co/Q5dl1bMax8
Tue Apr 28 00:18:49 +0000 2020,RT @Berniejux: Eu dizendo nao pra tudo na quarentena: https://t.co/M3MWmQ21xN
Tue Apr 28 00:18:49 +0000 2020,RT @t3ddyyyyy: eu poderia estar fazendo algo mais produtivo nessa quarentena mas deixa pra proxima q tiver
Tue Apr 28 00:18:49 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:18:50 +0000 2020,quarentena deixa as pessoas criativas https://t.co/kWJbOEsG50
Tue Apr 28 00:18:50 +0000 2020,Esse video e maravilhoso  ver as pessoas que nao apoiam o isolamento mudando de ideia
Tue Apr 28 00:18:50 +0000 2020,@NFL_Cantadas Boa HR de sair do isolamento social e marcar a porra do cara......
Tue Apr 28 00:18:50 +0000 2020,RT @saopauloreview: Escritores brasileiros criam historias baseadas na quarentena - com STORYTEL BRASIL e revista VICIO VELHO | Sao Paulo R...
Tue Apr 28 00:18:50 +0000 2020,Com a quarentena e essi frio os niggas tao preparados https://t.co/X35FJFJk16
Tue Apr 28 00:18:50 +0000 2020,essa quarentena so ta servindo p eu me apaixonar mais pelo meu amor  oq olha  e um grude do cacete
Tue Apr 28 00:18:50 +0000 2020,Minha eterna gratidao aos que tem se mantido presente mesmo na ausencia. tem sido dias dificeis por motivos que vao... https://t.co/mk2JY67iYs
Tue Apr 28 00:18:50 +0000 2020,RT @luscas: dia sei la qual da quarentena.. vejo coisas onde nao tem https://t.co/UYBBnqo5l9
Tue Apr 28 00:18:51 +0000 2020,RT @sofiacpviana_: Fiz 18 anos e a unica coisa que eu pude fazer foi assinar a encomenda do correio  Obrigada quarentena 
Tue Apr 28 00:18:51 +0000 2020,RT @loiroxxl: Boa Noite  Marquem o @ que voces passariam a quarentena.  Deixem seu Like e RT. https://t.co/uCnRRy5IqH
Tue Apr 28 00:18:51 +0000 2020,@virgfonseca Vcs se afastaram mais por causa da quarentena e com isso nao tava sendo a mesma coisa??
Tue Apr 28 00:18:51 +0000 2020,RT @_NadineMoreira_: A quarentena esta nos a afetar tanto que estamos a ver casas e a planear irmos todos viver juntos
Tue Apr 28 00:18:51 +0000 2020,RT @strangeactt: Os pensamentos suicidas na quarentena parecem que tomam um potencial absurdo  ne?
Tue Apr 28 00:18:51 +0000 2020,RT @bn_tavaress: A praca quando a quarentena acabar
Tue Apr 28 00:18:51 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:18:51 +0000 2020,RT @babi: O fandom da Manu cancelando a BRUNA MARQUEZINE que disse que tudo bem se a Thelma ganhar  QUARENTENA POR FAVOR ACABE LOGO tira es...
Tue Apr 28 00:18:51 +0000 2020,unica coisa boa que a quarentena me trouxe foi eu voltar a escutar charlie brown  d3 e uns reggae que eu amava
Tue Apr 28 00:18:51 +0000 2020,RT @lucasrainerii: Ja somos o 10deg pais com maior numero de mortos por covid-19. Isso porque o pico da doenca esta previsto para junho aqui...
Tue Apr 28 00:18:52 +0000 2020,esta na casa da mae nessa quarentena foi a melhor coisa que fiz. eu amo minha propria companhia sabe...mas nesse mo... https://t.co/wNUwdrAbf3
Tue Apr 28 00:18:51 +0000 2020,#mimikarol Como funciona a segunda quarentena  durmo  leio e assisto e as 21 assisto Live Westworld III https://t.co/QHk5bNgWLB
Tue Apr 28 00:18:52 +0000 2020,Tava aqui pensando que se nao fosse a quarentena provavelmente teria um role pra todo mundo assistir a final do bbb... https://t.co/g2NQqt79fk
Tue Apr 28 00:18:52 +0000 2020,"RT @RenovaMidia: A Alta Comissaria de Direitos Humanos da ONU  Michelle Bachelet  declarou:  ""Poderes de emergencia nao deveriam ser uma ar..."
Tue Apr 28 00:18:52 +0000 2020,RT @djoss35wenny: Inicio da quarentena / 2 meses depois
Tue Apr 28 00:18:52 +0000 2020,Pra dar uma esquentada na quarentena...  5fav e eu explano  https://t.co/xFryR6XQhp
Tue Apr 28 00:18:52 +0000 2020,@CelleCaramba o contato dos amigos   mais ainda porque meu relacionamento acabou bem no meio da quarentena!
Tue Apr 28 00:18:52 +0000 2020,No final dessa quarentena eu vou sair Rolando  juro
Tue Apr 28 00:18:52 +0000 2020,no fim da quarentena eu quero tanto me vestir bem  tipo bem pra caralho.
Tue Apr 28 00:18:52 +0000 2020,eu estou sendo um grande de um burro nessa quarentena
Tue Apr 28 00:18:52 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:18:52 +0000 2020,Meu dia nao foi ruim  mas nao ta sendo 100% bom tambem  So que eu to azeda ja  to estressada num nivel que nem eu t... https://t.co/ATcD7NE2AZ
Tue Apr 28 00:18:53 +0000 2020,RT @erikgustavo: Quarentena dia 18:  Decorando letra do funk contra a BACTERIA https://t.co/YuGIn3BYOx
Tue Apr 28 00:18:53 +0000 2020,RT @idesculpa: depois da quarentena a gente marca  juro que vou rs
Tue Apr 28 00:18:53 +0000 2020,eu e minha mae nao temos a relacao dos sonhos  mas a gente se da bem/se suporta e ta indo tudo ok nessa quarentena.... https://t.co/X5ZvBM97sA
Tue Apr 28 00:18:54 +0000 2020,@mari01xx Nao tenho muitas novidades Durante esta quarentena  Desculpa ai
Tue Apr 28 00:18:54 +0000 2020,RT @marisartori_: dia 39 de quarentena eu pintei o @BabuSantana https://t.co/aw4rmEzz0y
Tue Apr 28 00:18:54 +0000 2020,Boa noite        so p qm n transou na quarentena
Tue Apr 28 00:18:54 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:18:54 +0000 2020,RT @RachelGava: insuportavel e vc que ta furando a quarentena e ainda quer pagar de vitima
Tue Apr 28 00:18:54 +0000 2020,"RT @tudokatysite: Durante um vlog de quarentena  Paris Hilton foi questionada sobre qual seria o seu show dos sonhos:   ""Um show com todos..."
Tue Apr 28 00:18:55 +0000 2020,RT @lucasrainerii: Ja somos o 10deg pais com maior numero de mortos por covid-19. Isso porque o pico da doenca esta previsto para junho aqui...
Tue Apr 28 00:18:55 +0000 2020,@iwersenana Lkkkkkkkkkkkkkkkk quarentena me fez assim
Tue Apr 28 00:18:55 +0000 2020,@wb_lopes HAHAHAHAHHAHAH O CALOR DO MEU ABRACO  Ainn Wandinha  voce e tudo! Juro que se nao fosse essa quarentena  eu ia!
Tue Apr 28 00:18:55 +0000 2020,Tao responsavel quanto nao respeitar a quarentena ... #FiqueEmCasa #quarentenaBrasil #coronavirus #COVID19 https://t.co/75ZbMdEx2q
Tue Apr 28 00:18:55 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:18:55 +0000 2020,RT @_fernandaffr: custa 0 reais respeitar a quarentena
Tue Apr 28 00:18:55 +0000 2020,sem duvidas na toca dos Weasleys 
Tue Apr 28 00:18:55 +0000 2020,RT @corvinogiio: eu nunca quis tanto namorar igual eu quero nessa quarentena q infernooo
Tue Apr 28 00:18:55 +0000 2020,Nao aceito nao ficar assim no primeiro role no puma pos quarentena
Tue Apr 28 00:18:56 +0000 2020,Minha motivacao da quarentena e sair da quarentena com esse look da Samantha pra surpreender o consagrado https://t.co/hu5PeOqoEE
Tue Apr 28 00:18:56 +0000 2020,Meu crush me notou  Lembrei que estamos em quarentena 
Tue Apr 28 00:18:56 +0000 2020,RT @C4roljk: A maioria das mulheres estao se depilando com menos frequencia nessa quarentena (por causa d menor contato cm a sociedade) dai...
Tue Apr 28 00:18:56 +0000 2020,RT @hilde_angel: Ca entre nos  e bem melhor ter a Carla Zambelli como inimiga do que como aliada. A ultima dela foi  ao tentar defender o B...
Tue Apr 28 00:18:56 +0000 2020,@dionzin1 Se fode tamo em quarentena
Tue Apr 28 00:18:56 +0000 2020,So queria que a quarentena acabasse logo  p eu sair com meus amigos enquanto ainda tenho um tempinho aqui em caragua
Tue Apr 28 00:18:56 +0000 2020,estou a 42 dias de quarentena  mano isso e bizarro
Tue Apr 28 00:18:56 +0000 2020,RT @t0ddyy_: credo papai https://t.co/YMUu8ONdT6
Tue Apr 28 00:18:57 +0000 2020,sexo virtual e xoxo mds  crendeuspai tchau quarentena
Tue Apr 28 00:18:57 +0000 2020,RT @juaopauIo: naum fiquem triste por estarem semdo inuteis na quarentena eu to desde q nasci
Tue Apr 28 00:18:57 +0000 2020,Felicidade q a quarentena me troce essa meninas perfeitas sao-paulinas
Tue Apr 28 00:18:57 +0000 2020,RT @marisartori_: dia 39 de quarentena eu pintei o @BabuSantana https://t.co/aw4rmEzz0y
Tue Apr 28 00:18:57 +0000 2020,RT @gustmadu: ja chegaram naquela fase da quarentena que estao cansados de tudo??? que tudo te irrita??? que tudo te magoa e deixa triste??...
Tue Apr 28 00:18:57 +0000 2020,RT @ayrtonline: gente a pugliesi pediu desculpa aparentemente ela so furou a quarentena de forma estrutural [?]
Tue Apr 28 00:18:57 +0000 2020,@luizzoccaa aaa eu ouvi fala anjo mt obrigada por se importar!! &lt;3 mas acho que meu problema e muito profundo nao v... https://t.co/UWc3rzvXkW
Tue Apr 28 00:18:58 +0000 2020,Mds kkkkkkkkkkkkkk sera q foi so eu q vj
Tue Apr 28 00:18:58 +0000 2020,RT @andersonfer_10: Quarentena dia 3759  #DontRushChallenege  https://t.co/2qZV08nogz
Tue Apr 28 00:18:58 +0000 2020,hm amizades novas na quarentena iria cair bem
Tue Apr 28 00:18:58 +0000 2020,Parece que a quarentena so aumenta a carencia e a vontade de sair de casa
Tue Apr 28 00:18:58 +0000 2020,Quando essa querentena acabar eu irei fazer um curso de auto maquiagem  pq se tem uma coisa que eu percebi com essa... https://t.co/KSCJQqkgWj
Tue Apr 28 00:18:58 +0000 2020,"RT @goulart_lenita: Eu estou tao confusa com a quarentena  que ao inves de ler numa mensagem ""Gloria a Deus"" eu li ""Doria Adeus""  E eu nem..."
Tue Apr 28 00:18:58 +0000 2020,RT @dumah: todas as vezes que me olhei no espelho durante essa quarentena foi assim https://t.co/p64xzhHE0L
Tue Apr 28 00:18:58 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:18:58 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:18:58 +0000 2020,RT @yungxpeep: to acumulando materia em plena quarentena  eu so muito idiota
Tue Apr 28 00:18:56 +0000 2020,Sera que voce ainda nao percebeu??? Deus permitiu acontecer uma pandemia mundial para mostrar que o unico negocio q... https://t.co/6PLdPRejbR
Tue Apr 28 00:18:59 +0000 2020,eu to me sentindo cada dia mais feia nessa quarentena
Tue Apr 28 00:18:59 +0000 2020,@Srt_Dominatriix @fernandareis92 Culpa da quarentena miga  fica nao
Tue Apr 28 00:18:59 +0000 2020,Blz  eu amei esse video kkkkk
Tue Apr 28 00:18:59 +0000 2020,@WebTVBrasileira O jumento nao entende o conceito de quarentena.
Tue Apr 28 00:18:59 +0000 2020,RT @t3ddyyyyy: eu poderia estar fazendo algo mais produtivo nessa quarentena mas deixa pra proxima q tiver
Tue Apr 28 00:18:59 +0000 2020,"""eadai que meu pai fazia tiktok  o seu fazia social na quarentena"""
Tue Apr 28 00:18:59 +0000 2020,@chaminee_ Kkkkk amiga vc arrasa.. deixa acabar a quarentena q eu vou virar sua modelo
Tue Apr 28 00:18:59 +0000 2020,RT @Rconstantino: Pelo visto o novo ministro comecou a TRABALHAR  e muitos sentem saudades do Rolando Lero e aqueles discursos infindaveis...
Tue Apr 28 00:19:00 +0000 2020,RT @rita_mrodrigues: quarentena: a eu: https://t.co/hjQY6sQil9
Tue Apr 28 00:19:00 +0000 2020,Coronavirus: impressionantes imagens de um mundo em quarentena visto de ... https://t.co/mNg3LJ9jvq via @YouTube
Tue Apr 28 00:19:00 +0000 2020,RT @taurinoxs: taurina feliz de aniversario em isolamento https://t.co/5OSjLJxU34
Tue Apr 28 00:19:00 +0000 2020,Minha mae com meu irmao 
Tue Apr 28 00:19:00 +0000 2020,meu humor nessa quarentena https://t.co/ZnmUovDuCT
Tue Apr 28 00:18:57 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:19:00 +0000 2020,[1] O que fazer agora? Minhas dicas e como o Aos Viajantes esta passando pela situacao atual #coronavirus #covid... https://t.co/mleI0DJgzM
Tue Apr 28 00:19:00 +0000 2020,Com essas dicas com certeza as pessoas vao estar tranquilas na quarentena Amei  10/10 pra informacao
Tue Apr 28 00:19:00 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:19:01 +0000 2020,RT @zufael: CARALHO  eu to arrepiado com a propaganda da prefeitura de Teresina pra quem defende o fim do isolamento social   https://t.c...
Tue Apr 28 00:19:01 +0000 2020,Diario de isolamento - Dia 3  Minha avo continua internada  com quadro estavel. Hoje a saturacao estava um pouco me... https://t.co/APR7godDUW
Tue Apr 28 00:19:01 +0000 2020,Nessa quarentena falta pouco pra mim surtar igual a Britney Spears
Tue Apr 28 00:19:01 +0000 2020,#NewProfilePic quarentena muda as coisas
Tue Apr 28 00:19:01 +0000 2020,@okadss E da quarentena...
Tue Apr 28 00:19:01 +0000 2020,eu e ellen mandando foto do nosso piercing no bico do peito kkkkkk a quarentena tem que acabar
Tue Apr 28 00:19:01 +0000 2020,@dehmordente @babi1908 kkkkkkkk antes da quarentena eu ja sabia de tudo  imagina agora?
Tue Apr 28 00:19:01 +0000 2020,ainda bem q estamos em isolamento e ngm alem dos meus pais precisa olha nessa minha cara FEIA
Tue Apr 28 00:19:02 +0000 2020,@GBrendom @thiagodouradobr Vamos fazer pos quarentena
Tue Apr 28 00:19:02 +0000 2020,Como eu queria estar nessa quarentena
Tue Apr 28 00:19:02 +0000 2020,Se em agosto ainda tivermos em quarentena podem vir a minha rua fazer isto https://t.co/FWJWCpXrRB
Tue Apr 28 00:19:02 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:19:02 +0000 2020,RT @NicoleFerrazPE: Falem pra mim : o que voces estao sentindo falta com essa quarentena?
Tue Apr 28 00:19:03 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:19:03 +0000 2020,Editei meus destaques  o que a quarentena ta fazendo cmg!?
Tue Apr 28 00:19:03 +0000 2020,RT @ayrtonline: gente a pugliesi pediu desculpa aparentemente ela so furou a quarentena de forma estrutural [?]
Tue Apr 28 00:19:03 +0000 2020,RT @alvxaro: @virgfonseca nossa se for trolagem eu furo a quarentena so ir na casa de vcs pra dar 2 tapa na cara de cada um
Tue Apr 28 00:19:03 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:19:03 +0000 2020,RT @tevinofig: isso e so porque ta acontecendo um exposed MEME dos colegios  imagina se fosse exposed de quem ta furando a quarentena....
Tue Apr 28 00:19:04 +0000 2020,RT @diracinhac70: Quarentena ta fazendo eu ver coisas https://t.co/D7406UJywK
Tue Apr 28 00:19:04 +0000 2020,eu to atoa nessa quarentena q to rindo disso e aguardando os proximos capitulos
Tue Apr 28 00:19:04 +0000 2020,@kycornlemxnde @marisacharuk @luizreis1409 @l03n27 claro ne  estamos todos de quarentena todos nos temos tempo de s... https://t.co/phwfePaMJE
Tue Apr 28 00:19:04 +0000 2020,@astefanibays Ai  ai..  TPM em pleno isolamento social  deve ser PUNK..
Tue Apr 28 00:19:04 +0000 2020,"RT @CallMeLeonan: Emicida para Gabriela Pugliesi sobre a festa em meio ao isolamento social:   ""Parece que voce nao interpretou o significa..."
Tue Apr 28 00:19:04 +0000 2020,Pra onde sera nossa primeira viagem apos a quarentena? (Finge que nao precisa de dinheiro pra isso ) [?] [?] Eu ja dec... https://t.co/bcjZYQcjoR
Tue Apr 28 00:19:04 +0000 2020,mano  a pessoa esta sendo apedrejada por ter furado o isolamento e ao inves de calar a boca  ficar quieta e dar um... https://t.co/jt5KAl4eL0
Tue Apr 28 00:19:04 +0000 2020,RT @heitorehenryS2: To vendo justo agora  chapadona kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
Tue Apr 28 00:19:04 +0000 2020,Se alguem puder nos ajudar compartilhando! Desde o inicio da quarentena nao estamos conseguindo vender nada!  Estam... https://t.co/Di59s6GwDC
Tue Apr 28 00:19:05 +0000 2020,Vida na Quarentena: Apos 02 semanas ela resolveu fazer a unha...  #naquarentena #nails #euquefiz https://t.co/P7SlAk67Iu
Tue Apr 28 00:19:05 +0000 2020,RT @GFiuza_Oficial: E Mandetta exonerou a vergonha na cara ao sair abracando seus puxa-sacos sem mascara em ambiente fechado e aglomerado d...
Tue Apr 28 00:19:05 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:19:05 +0000 2020,biscoitando nessa quarentena. https://t.co/lktgjwdapb
Tue Apr 28 00:19:05 +0000 2020,RT @jardim_suzane: Mamae nao foi chamada pro BBB (ganharia se fosse  claro) por isso tamo humildemente na luta pra ajudar a nossa neguinha...
Tue Apr 28 00:19:05 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:19:05 +0000 2020,RT @Gigihcarvalho: Minha mae com meu irmao  https://t.co/Xow4TRQDli
Tue Apr 28 00:19:05 +0000 2020,@vitsmarinho Eu fico sem nada ai na quarentena to com a cara pipocada
Tue Apr 28 00:19:06 +0000 2020,RT @rita_mrodrigues: quarentena: a eu: https://t.co/hjQY6sQil9
Tue Apr 28 00:19:06 +0000 2020,eu so nao bato no prefeito pq quero passar o resto da quarentena com ela e nao presa
Tue Apr 28 00:19:06 +0000 2020,EJC foi adiado e eu so queria vivenciar essa experiencia o quanto antes  acaba logo quarentena por favor
Tue Apr 28 00:19:06 +0000 2020,se a pessoa q vc ama  chegasse p vc hj   dizendo q queria te beijar   vc beija ela ou respeita o isolamento social
Tue Apr 28 00:19:05 +0000 2020,como artista em quarentena  fui la e mesclei as fotos do google dessa rua com a minha rua atual... https://t.co/e8TI3oJTUS
Tue Apr 28 00:19:06 +0000 2020,RT @nirvana_boddah: O que os adolescentes estao descobrindo na quarentena  Nirvana nao e somente Smells Like Teen Spirit e que tem varias m...
Tue Apr 28 00:19:06 +0000 2020,ok  BBB e Avenida Brasil se encerrando nessa semana. Adeus lazer/entretenimento da quarentena :(  Ja posso chorar??
Tue Apr 28 00:19:06 +0000 2020,RT @morenasollua: FIQUE EM CASA!  E assim que fica o rosto de um profissional de saude  depois de 12 horas de trabalho desgastante na linha...
Tue Apr 28 00:19:07 +0000 2020,RT @taypotira: Isolamento? Nunca vi.. campo do bairro cheio de mlk soltando pipa e na praca geral jogando volei
Tue Apr 28 00:19:07 +0000 2020,@VEJA @radaronline Mais um casamento que nao resistiu a Quarentena!
Tue Apr 28 00:19:07 +0000 2020,Vou ter que lancar um visual novo pra depois dessa quarentena
Tue Apr 28 00:19:07 +0000 2020,Engordei demais nessa quarentena  to desesperada
Tue Apr 28 00:19:08 +0000 2020,Essa quarentena me fez fazer muitas merdas ein
Tue Apr 28 00:19:08 +0000 2020,RT @elleonorao: a pandemia ta sendo um gatilho enorme p mim e provavelmente p todo mundo que tem algum transtorno. ficar em isolamento e na...
Tue Apr 28 00:19:08 +0000 2020,Com isso  sobe para 138 o numero de pessoas diagnosticadas com Covid-19 em Aracaju. Destas  13 estao internadas em... https://t.co/alhNcuq3oA
Tue Apr 28 00:19:08 +0000 2020,Dos 16 casos suspeitos  que aguardam resultados de exames para deteccao da doenca  13 estao internados e tres segue... https://t.co/1O25D2oHI3
Tue Apr 28 00:19:08 +0000 2020,Boa noite  Exatamente as 21:18 nessa quarentena vibes  eu estou instalado um simulador de parto  ok ne
Tue Apr 28 00:19:08 +0000 2020,RT @RafaelaCervi: Voces sabem q o isolamento social ainda nao terminou certo?
Tue Apr 28 00:19:09 +0000 2020,RT @alvxaro: @virgfonseca nossa se for trolagem eu furo a quarentena so ir na casa de vcs pra dar 2 tapa na cara de cada um
Tue Apr 28 00:19:09 +0000 2020,quando acabar a quarentena e todo mundo for sair  mas mesmo assim nao puder ter tanta aglomeracao
Tue Apr 28 00:19:09 +0000 2020,RT @DaviFigueredo14: realmente  tomar vacuo em quarentena e fim de carreira
Tue Apr 28 00:19:09 +0000 2020,RT @Emanu14_: muito bommmmm 
Tue Apr 28 00:19:09 +0000 2020,@br4d3f O desembargador que esculhambou a Quarentena do doria e soltou os PMs do Carandiru
Tue Apr 28 00:19:09 +0000 2020,um gdc madruga com cada um em sua casa nessa quarentena ia ser mto top
Tue Apr 28 00:19:09 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:19:09 +0000 2020,RT @CCambara2: Alemanha fechou tudo por um curto periodo  testou todo mundo  e em breve voltara a normalidade. Brasil boicota OMS  nao test...
Tue Apr 28 00:19:09 +0000 2020,@PauloGuedesMin Kkkk Argentina esta mil vezes melhor que esse pais  n faca essa comparacao idiota! La ja estao leva... https://t.co/2G2xr9fpIx
Tue Apr 28 00:19:09 +0000 2020,RT @____Srkv: Acabando a quarentena so quero um emprego meu Deus por favor UM EMPREGO 
Tue Apr 28 00:19:09 +0000 2020,Eu tirei dia nessa quarentena
Tue Apr 28 00:19:09 +0000 2020,RT @GFiuza_Oficial: E Mandetta exonerou a vergonha na cara ao sair abracando seus puxa-sacos sem mascara em ambiente fechado e aglomerado d...
Tue Apr 28 00:19:09 +0000 2020,RT @JamilleSF: essa quarentena vai acabar nunca????
Tue Apr 28 00:19:10 +0000 2020,@loriwestonLG @tom_meaghan_fan tadinha  passar a quarentena sozinha nao faz nada bem a uma pessoa. A minha bebe tem de ficar bem
Tue Apr 28 00:19:10 +0000 2020,RT @gustmadu: ja chegaram naquela fase da quarentena que estao cansados de tudo??? que tudo te irrita??? que tudo te magoa e deixa triste??...
Tue Apr 28 00:19:10 +0000 2020,As vezes no silencio da noite eu fico imaginando o fim da pandemia/Quarentena
Tue Apr 28 00:19:10 +0000 2020,Eu estava revendo o ultimo video da Lena e reparei que o cabelo dela ta todo embaracado  cheio de nos . O de voc... https://t.co/WYO0VzligM
Tue Apr 28 00:19:10 +0000 2020,Esses sonhos que eu to tendo nessa quarentena ainda vao me enlouquecer
Tue Apr 28 00:19:10 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:19:10 +0000 2020,oq sera da minha quarentena sem BBB???
Tue Apr 28 00:19:10 +0000 2020,RT @juaopauIo: naum fiquem triste por estarem semdo inuteis na quarentena eu to desde q nasci
Tue Apr 28 00:19:10 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:19:10 +0000 2020,RT @potterish: Onde voce passaria sua quarentena? https://t.co/QJKyeILwDq
Tue Apr 28 00:19:10 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital https://t.co/xhgaoVcJjZ
Tue Apr 28 00:19:11 +0000 2020,Quarentena dia ??: Me escondi no banheiro pra minha mae me filmar na video chamada com os crentes
Tue Apr 28 00:19:11 +0000 2020,Minha meta de nao gastar 1 real ate o final da quarentena tem que continuar aaaaaa
Tue Apr 28 00:19:11 +0000 2020,RT @babi: O fandom da Manu cancelando a BRUNA MARQUEZINE que disse que tudo bem se a Thelma ganhar  QUARENTENA POR FAVOR ACABE LOGO tira es...
Tue Apr 28 00:19:11 +0000 2020,RT @_babihonorato: o povo ta furando a quarentena pra ir pra ponte (??????) e ainda quer arrumar barraco na tl kkkkkk barrense e tudo maluc...
